housing_type,deposit_amount,monthly_rent,area_m2,build_year,deal_year,deal_month,umd_nm,jibun,rent_gbn,contract_type,lawd_cd,region_label,region_group,sido,is_accident
연립다세대,157500000,0,28.47,2018.0,2025,6,화곡동,24-204,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,200000000,0,30.0,2019.0,2025,6,마곡동,1245,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,116400000,0,13.77,2018.0,2025,6,화곡동,24-39,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,248000000,0,29.09,2022.0,2025,6,화곡동,403-13,,갱신,11500,서울 강서구,고위험,서울특별시,0
연립다세대,195000000,0,27.62,2022.0,2025,6,방화동,645-37,,갱신,11500,서울 강서구,고위험,서울특별시,0
연립다세대,220000000,0,49.24,2012.0,2025,6,내발산동,687-10,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,300000000,0,57.2,2015.0,2025,6,등촌동,514-55,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,226000000,0,28.42,2016.0,2025,6,화곡동,792-6,,갱신,11500,서울 강서구,고위험,서울특별시,0
연립다세대,110000000,0,37.96,1991.0,2025,6,화곡동,56-145,,갱신,11500,서울 강서구,고위험,서울특별시,0
연립다세대,140000000,0,36.16,1989.0,2025,6,등촌동,649-7,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,254000000,0,37.2,2019.0,2025,6,공항동,651-4,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,121000000,0,38.24,2001.0,2025,6,화곡동,392-70,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,175000000,0,60.38,2008.0,2025,6,화곡동,163-18,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,149000000,0,29.69,2012.0,2025,6,화곡동,342-25,,갱신,11500,서울 강서구,고위험,서울특별시,0
연립다세대,190000000,0,53.43,2001.0,2025,6,내발산동,717-23,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,180000000,0,64.185,2001.0,2025,6,화곡동,56-546,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,143000000,0,60.39,1991.0,2025,6,화곡동,157-15,,갱신,11500,서울 강서구,고위험,서울특별시,0
연립다세대,225000000,0,70.31,2007.0,2025,6,화곡동,504-55,,신규,11500,서울 강서구,고위험,서울특별시,0
연립다세대,190000000,0,55.44,2012.0,2025,6,내발산동,694-4,,갱신,11500,서울 강서구,고위험,서울특별시,0
연립다세대,191000000,0,19.08,2021.0,2025,6,화곡동,355-43,,갱신,11500,서울 강서구,고위험,서울특별시,0
연립다세대,244000000,0,72.74,2009.0,2025,6,화곡동,357-12,,갱신,11500,서울 강서구,고위험,서울특별시,0
연립다세대,125000000,0,36.09,1990.0,2025,6,화곡동,892-21,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,175000000,0,44.0,2013.0,2025,6,등촌동,,,,11500,서울 강서구,고위험,서울특별시,0
단독다가구,40000000,0,25.0,2001.0,2025,6,화곡동,,,,11500,서울 강서구,고위험,서울특별시,0
단독다가구,120000000,0,49.5,1994.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,168000000,0,55.19,1995.0,2025,6,방화동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,50000000,0,35.0,1991.0,2025,6,등촌동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,80000000,0,19.31,1993.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,150000000,0,61.48,1968.0,2025,6,공항동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,45000000,0,32.44,1989.0,2025,6,방화동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,175000000,0,44.6,2013.0,2025,6,등촌동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,65000000,0,20.0,2018.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,50000000,0,20.0,2002.0,2025,6,방화동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,170000000,0,58.28,1991.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,125000000,0,60.0,1991.0,2025,6,공항동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,580000000,0,103.37,2017.0,2025,6,내발산동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,30000000,0,26.44,1994.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,60000000,0,45.435,1994.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,168000000,0,55.19,1995.0,2025,6,방화동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,120000000,0,40.85,1989.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,125000000,0,43.52,1994.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,120000000,0,30.0,1997.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,110000000,0,249.57,1992.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,100000000,0,42.06,1995.0,2025,6,공항동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,130000000,0,52.0,1994.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,90000000,0,44.0,1997.0,2025,6,방화동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,70000000,0,38.94,1993.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,60000000,0,40.0,1994.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,130000000,0,42.3,2011.0,2025,6,방화동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,60000000,0,35.8,1989.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,200000000,0,60.7,1984.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,110000000,0,42.0,1983.0,2025,6,등촌동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,120000000,0,33.0,1991.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,70000000,0,30.0,1992.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,125000000,0,40.5,1991.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,40000000,0,33.0,1990.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,100000000,0,48.98,1991.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,119000000,0,32.97,1991.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,205000000,0,70.35,1978.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,125000000,0,61.71,1991.0,2025,6,공항동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,86700000,0,49.81,1993.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,89000000,0,41.3,1990.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,110000000,0,25.5,2018.0,2025,6,방화동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,73500000,0,30.0,1994.0,2025,6,화곡동,,,갱신,11500,서울 강서구,고위험,서울특별시,0
단독다가구,118000000,0,18.77,2019.0,2025,6,화곡동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,180000000,0,54.2,1997.0,2025,6,등촌동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,40000000,0,40.0,1990.0,2025,6,공항동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,80000000,0,35.74,1992.0,2025,6,내발산동,,,신규,11500,서울 강서구,고위험,서울특별시,0
단독다가구,300000000,0,81.93,2002.0,2025,6,방화동,,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,245000000,0,27.9,2020.0,2025,6,등촌동,641-2,,,11500,서울 강서구,고위험,서울특별시,0
오피스텔,265000000,0,29.07,2020.0,2025,6,등촌동,633-24,,,11500,서울 강서구,고위험,서울특별시,0
오피스텔,50000000,0,19.95,2002.0,2025,6,화곡동,899-43,,,11500,서울 강서구,고위험,서울특별시,0
오피스텔,70000000,0,22.68,2002.0,2025,6,화곡동,1075-20,,,11500,서울 강서구,고위험,서울특별시,0
오피스텔,252000000,0,29.68,2020.0,2025,6,등촌동,685,,,11500,서울 강서구,고위험,서울특별시,0
오피스텔,315000000,0,37.3,2020.0,2025,6,등촌동,641-2,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,256000000,0,27.46,2020.0,2025,6,마곡동,793-7,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,137750000,0,22.44,2016.0,2025,6,마곡동,797-14,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,317700000,0,37.3,2020.0,2025,6,등촌동,641-2,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,138890000,0,22.51,2016.0,2025,6,마곡동,758,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,198000000,0,29.63,2019.0,2025,6,화곡동,998-5,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,189300000,0,29.21,2018.0,2025,6,화곡동,72-3,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,130000000,0,19.36,2015.0,2025,6,마곡동,793-6,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,150000000,0,13.92,2020.0,2025,6,등촌동,828,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,360000000,0,28.33,2022.0,2025,6,등촌동,649-12,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,258000000,0,29.1,2020.0,2025,6,등촌동,632-7,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,126000000,0,19.46,2015.0,2025,6,마곡동,784-4,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,170000000,0,22.2,2017.0,2025,6,마곡동,760,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,213700000,0,27.31,2017.0,2025,6,등촌동,656-37,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,276600000,0,35.22,2019.0,2025,6,마곡동,776,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,240000000,0,28.69,2018.0,2025,6,염창동,266-12,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,215000000,0,24.55,2021.0,2025,6,방화동,612,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,137000000,0,14.33,2017.0,2025,6,등촌동,820,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,199800000,0,29.63,2019.0,2025,6,화곡동,998-5,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,171000000,0,22.2,2017.0,2025,6,마곡동,760,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,320000000,0,35.22,2019.0,2025,6,마곡동,776,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,300000000,0,25.7,,2025,6,등촌동,648-10,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,364560000,0,78.78,2008.0,2025,6,등촌동,63-12,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,140300000,0,19.96,2017.0,2025,6,마곡동,760,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,130000000,0,19.46,2015.0,2025,6,마곡동,784-4,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,263700000,0,34.83,2017.0,2025,6,가양동,184-5,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,400000000,0,78.78,2008.0,2025,6,등촌동,63-12,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,275000000,0,28.57,2019.0,2025,6,염창동,262,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,157500000,0,19.87,2017.0,2025,6,마곡동,773,,갱신,11500,서울 강서구,고위험,서울특별시,0
오피스텔,255000000,0,27.46,2020.0,2025,6,마곡동,793-7,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,200000000,0,21.67,2021.0,2025,6,화곡동,914-4,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,193000000,0,27.15,2019.0,2025,6,화곡동,937-24,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,450000000,0,59.84,2024.0,2025,6,공항동,72-20,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,340000000,0,35.89,2021.0,2025,6,염창동,274-2,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,190000000,0,22.27,2020.0,2025,6,화곡동,1111,,신규,11500,서울 강서구,고위험,서울특별시,0
오피스텔,249000000,0,38.14,2019.0,2025,6,화곡동,368-32,,갱신,11500,서울 강서구,고위험,서울특별시,0
아파트,750000000,0,84.5,2014.0,2025,5,마곡동,750,,,11500,서울 강서구,고위험,서울특별시,0
아파트,520000000,0,59.79,2014.0,2025,5,마곡동,751,,,11500,서울 강서구,고위험,서울특별시,0
아파트,385000000,0,49.5,1992.0,2025,5,가양동,1485,,,11500,서울 강서구,고위험,서울특별시,0
아파트,315000000,0,59.91,1997.0,2025,5,등촌동,628-15,,,11500,서울 강서구,고위험,서울특별시,0
아파트,450000000,0,58.87,1994.0,2025,5,염창동,263,,,11500,서울 강서구,고위험,서울특별시,0
아파트,376000000,0,59.88,1999.0,2025,5,염창동,240-32,,,11500,서울 강서구,고위험,서울특별시,0
아파트,540000000,0,84.95,1997.0,2025,5,등촌동,641,,,11500,서울 강서구,고위험,서울특별시,0
아파트,367500000,0,84.97,1999.0,2025,5,마곡동,429,,,11500,서울 강서구,고위험,서울특별시,0
아파트,525000000,0,59.94,2005.0,2025,5,염창동,281-22,,,11500,서울 강서구,고위험,서울특별시,0
아파트,450000000,0,58.87,1994.0,2025,5,염창동,263,,,11500,서울 강서구,고위험,서울특별시,0
아파트,230000000,0,34.44,1993.0,2025,5,가양동,1490,,,11500,서울 강서구,고위험,서울특별시,0
아파트,650000000,0,59.9825,2017.0,2025,5,마곡동,748,,,11500,서울 강서구,고위험,서울특별시,0
아파트,567000000,0,84.54,2021.0,2025,5,마곡동,744,,,11500,서울 강서구,고위험,서울특별시,0
아파트,560000000,0,84.9,2006.0,2025,5,가양동,1462,,,11500,서울 강서구,고위험,서울특별시,0
아파트,529000000,0,59.98,2008.0,2025,5,화곡동,1159,,,11500,서울 강서구,고위험,서울특별시,0
아파트,420000000,0,59.87,2008.0,2025,5,마곡동,1525,,,11500,서울 강서구,고위험,서울특별시,0
아파트,441000000,0,84.97,2006.0,2025,5,화곡동,1158,,,11500,서울 강서구,고위험,서울특별시,0
아파트,500000000,0,58.14,1995.0,2025,5,등촌동,695,,,11500,서울 강서구,고위험,서울특별시,0
아파트,700000000,0,84.85,2021.0,2025,5,마곡동,744,,,11500,서울 강서구,고위험,서울특별시,0
아파트,420000000,0,59.87,2008.0,2025,5,마곡동,1525,,,11500,서울 강서구,고위험,서울특별시,0
아파트,430000000,0,58.14,1995.0,2025,5,등촌동,688,,,11500,서울 강서구,고위험,서울특별시,0
아파트,346000000,0,59.4,1995.0,2025,5,방화동,796,,,11500,서울 강서구,고위험,서울특별시,0
아파트,250000000,0,39.6,1992.0,2025,5,가양동,1485,,,11500,서울 강서구,고위험,서울특별시,0
아파트,231000000,0,41.85,1994.0,2025,5,등촌동,687,,,11500,서울 강서구,고위험,서울특별시,0
아파트,315000000,0,51.464,2023.0,2025,5,내발산동,764,,,11500,서울 강서구,고위험,서울특별시,0
아파트,178500000,0,34.44,1992.0,2025,5,가양동,1461,,,11500,서울 강서구,고위험,서울특별시,0
아파트,399000000,0,59.87,2008.0,2025,5,내발산동,749,,,11500,서울 강서구,고위험,서울특별시,0
아파트,510000000,0,59.98,2005.0,2025,5,내발산동,657,,,11500,서울 강서구,고위험,서울특별시,0
아파트,207000000,0,39.6,1992.0,2025,5,가양동,1475,,,11500,서울 강서구,고위험,서울특별시,0
아파트,670000000,0,59.98,2022.0,2025,5,등촌동,726,,,11500,서울 강서구,고위험,서울특별시,0
아파트,200000000,0,34.44,1992.0,2025,5,가양동,1475,,,11500,서울 강서구,고위험,서울특별시,0
아파트,570000000,0,72.9272,2020.0,2025,5,방화동,904,,,11500,서울 강서구,고위험,서울특별시,0
아파트,184000000,0,39.6,1992.0,2025,5,가양동,1461,,,11500,서울 강서구,고위험,서울특별시,0
아파트,460000000,0,84.95,2000.0,2025,5,등촌동,631-9,,,11500,서울 강서구,고위험,서울특별시,0
아파트,399000000,0,59.87,2008.0,2025,5,내발산동,749,,갱신,11500,서울 강서구,고위험,서울특별시,0
