product,year,month,housing_type,sido,issue_cnt,issue_amt_won,yyyymm
전세보증금반환보증,2024,3,연립주택,대전,6.0,709000000,2024-03
전세보증금반환보증,2024,3,연립주택,부산,24.0,3405000000,2024-03
전세보증금반환보증,2024,3,연립주택,서울,365.0,75334300000,2024-03
전세보증금반환보증,2024,3,연립주택,울산,2.0,305000000,2024-03
전세보증금반환보증,2024,3,연립주택,인천,69.0,11576250000,2024-03
전세보증금반환보증,2024,3,연립주택,전남,4.0,920000000,2024-03
전세보증금반환보증,2024,3,연립주택,전북,1.0,90000000,2024-03
전세보증금반환보증,2024,3,연립주택,제주,71.0,13891500000,2024-03
전세보증금반환보증,2024,3,연립주택,충남,7.0,597000000,2024-03
전세보증금반환보증,2024,3,연립주택,충북,4.0,355000000,2024-03
전세보증금반환보증,2024,3,오피스텔,강원,42.0,4015900000,2024-03
전세보증금반환보증,2024,3,오피스텔,경기,4537.0,8.13E+11,2024-03
전세보증금반환보증,2024,3,오피스텔,경남,119.0,15213923000,2024-03
전세보증금반환보증,2024,3,오피스텔,경북,31.0,2652200000,2024-03
전세보증금반환보증,2024,3,오피스텔,광주,155.0,20290118000,2024-03
전세보증금반환보증,2024,3,오피스텔,대구,222.0,31953400000,2024-03
전세보증금반환보증,2024,3,오피스텔,대전,71.0,10998450000,2024-03
전세보증금반환보증,2024,3,오피스텔,부산,794.0,1.07E+11,2024-03
전세보증금반환보증,2024,3,오피스텔,서울,6127.0,1.28E+12,2024-03
전세보증금반환보증,2024,3,오피스텔,세종,34.0,2676700000,2024-03
전세보증금반환보증,2024,3,오피스텔,울산,75.0,8888640000,2024-03
전세보증금반환보증,2024,3,오피스텔,인천,1973.0,2.82E+11,2024-03
전세보증금반환보증,2024,3,오피스텔,전남,58.0,5840800000,2024-03
전세보증금반환보증,2024,3,오피스텔,전북,34.0,5562200000,2024-03
전세보증금반환보증,2024,3,오피스텔,제주,63.0,9545500000,2024-03
전세보증금반환보증,2024,3,오피스텔,충남,171.0,29793800000,2024-03
전세보증금반환보증,2024,3,오피스텔,충북,40.0,4690000000,2024-03
전세보증금반환보증,2024,6,노인복지주택,경기,1.0,670000000,2024-06
전세보증금반환보증,2024,6,다세대주택,서울,8242.0,1.72E+12,2024-06
전세보증금반환보증,2024,6,다세대주택,부산,234.0,23969300000,2024-06
전세보증금반환보증,2024,6,다세대주택,대구,33.0,3698000000,2024-06
전세보증금반환보증,2024,6,다세대주택,인천,810.0,71423930000,2024-06
전세보증금반환보증,2024,6,다세대주택,광주,1.0,85000000,2024-06
전세보증금반환보증,2024,6,다세대주택,대전,17.0,2076700000,2024-06
전세보증금반환보증,2024,6,다세대주택,울산,13.0,1558085000,2024-06
전세보증금반환보증,2024,6,다세대주택,세종,1.0,50000000,2024-06
전세보증금반환보증,2024,6,다세대주택,경기,1844.0,2.69E+11,2024-06
전세보증금반환보증,2024,6,다세대주택,강원,5.0,602000000,2024-06
전세보증금반환보증,2024,6,다세대주택,충북,2.0,157000000,2024-06
전세보증금반환보증,2024,6,다세대주택,충남,10.0,772000000,2024-06
전세보증금반환보증,2024,6,다세대주택,전북,4.0,306000000,2024-06
전세보증금반환보증,2024,6,다세대주택,전남,5.0,844000000,2024-06
전세보증금반환보증,2024,6,다세대주택,경북,9.0,982000000,2024-06
전세보증금반환보증,2024,6,다세대주택,경남,18.0,1546270000,2024-06
전세보증금반환보증,2024,6,다세대주택,제주,63.0,11331650000,2024-06
전세보증금반환보증,2024,6,다가구주택,서울,839.0,1.57E+11,2024-06
전세보증금반환보증,2024,6,다가구주택,부산,4.0,265000000,2024-06
전세보증금반환보증,2024,6,다가구주택,대구,42.0,4043900000,2024-06
전세보증금반환보증,2024,6,다가구주택,인천,121.0,17334500000,2024-06
전세보증금반환보증,2024,6,다가구주택,광주,16.0,1115000000,2024-06
전세보증금반환보증,2024,6,다가구주택,대전,25.0,2059000000,2024-06
전세보증금반환보증,2024,6,다가구주택,울산,24.0,1898000000,2024-06
전세보증금반환보증,2024,6,다가구주택,세종,1.0,100000000,2024-06
전세보증금반환보증,2024,6,다가구주택,경기,960.0,1.81E+11,2024-06
전세보증금반환보증,2024,6,다가구주택,강원,14.0,1430000000,2024-06
전세보증금반환보증,2024,6,다가구주택,충북,25.0,1960500000,2024-06
전세보증금반환보증,2024,6,다가구주택,충남,16.0,1018000000,2024-06
전세보증금반환보증,2024,6,다가구주택,전북,51.0,4056000000,2024-06
전세보증금반환보증,2024,6,다가구주택,전남,2.0,390000000,2024-06
전세보증금반환보증,2024,6,다가구주택,경북,15.0,1155000000,2024-06
전세보증금반환보증,2024,6,다가구주택,경남,55.0,5043000000,2024-06
전세보증금반환보증,2024,6,다가구주택,제주,8.0,795000000,2024-06
전세보증금반환보증,2024,6,다중주택,서울,15.0,1684000000,2024-06
전세보증금반환보증,2024,6,다중주택,경기,4.0,945500000,2024-06
전세보증금반환보증,2024,6,다중주택,전북,1.0,80000000,2024-06
전세보증금반환보증,2024,6,다중주택,전남,1.0,40000000,2024-06
전세보증금반환보증,2024,6,단독주택,서울,333.0,60264450000,2024-06
전세보증금반환보증,2024,6,단독주택,부산,21.0,1777000000,2024-06
전세보증금반환보증,2024,6,단독주택,대구,22.0,2010000000,2024-06
전세보증금반환보증,2024,6,단독주택,인천,42.0,6004500000,2024-06
전세보증금반환보증,2024,6,단독주택,광주,5.0,615000000,2024-06
전세보증금반환보증,2024,6,단독주택,대전,5.0,522000000,2024-06
전세보증금반환보증,2024,6,단독주택,울산,8.0,580000000,2024-06
전세보증금반환보증,2024,6,단독주택,경기,368.0,66468870000,2024-06
전세보증금반환보증,2024,6,단독주택,강원,7.0,847000000,2024-06
전세보증금반환보증,2024,6,단독주택,충북,7.0,675000000,2024-06
전세보증금반환보증,2024,6,단독주택,충남,5.0,701000000,2024-06
전세보증금반환보증,2024,6,단독주택,전북,5.0,283000000,2024-06
전세보증금반환보증,2024,6,단독주택,전남,2.0,390000000,2024-06
전세보증금반환보증,2024,6,단독주택,경북,10.0,1107000000,2024-06
전세보증금반환보증,2024,6,단독주택,경남,31.0,3310000000,2024-06
전세보증금반환보증,2024,6,단독주택,제주,8.0,1502000000,2024-06
전세보증금반환보증,2024,6,아파트,서울,6950.0,2.46E+12,2024-06
전세보증금반환보증,2024,6,아파트,부산,3248.0,7.07E+11,2024-06
전세보증금반환보증,2024,6,아파트,대구,1534.0,3.31E+11,2024-06
전세보증금반환보증,2024,6,아파트,인천,5440.0,1.34E+12,2024-06
전세보증금반환보증,2024,6,아파트,광주,844.0,1.80E+11,2024-06
전세보증금반환보증,2024,6,아파트,대전,1029.0,2.41E+11,2024-06
전세보증금반환보증,2024,6,아파트,울산,778.0,1.60E+11,2024-06
전세보증금반환보증,2024,6,아파트,세종,608.0,1.28E+11,2024-06
전세보증금반환보증,2024,6,아파트,경기,17484.0,4.98E+12,2024-06
전세보증금반환보증,2024,6,아파트,강원,744.0,1.42E+11,2024-06
전세보증금반환보증,2024,6,아파트,충북,1049.0,2.22E+11,2024-06
전세보증금반환보증,2024,6,아파트,충남,1263.0,2.30E+11,2024-06
전세보증금반환보증,2024,6,아파트,전북,821.0,1.66E+11,2024-06
전세보증금반환보증,2024,6,아파트,전남,380.0,69959450000,2024-06
전세보증금반환보증,2024,6,아파트,경북,1274.0,2.31E+11,2024-06
전세보증금반환보증,2024,6,아파트,경남,2349.0,4.39E+11,2024-06
전세보증금반환보증,2024,6,아파트,제주,130.0,28654900000,2024-06
전세보증금반환보증,2024,6,연립주택,서울,412.0,90732200000,2024-06
전세보증금반환보증,2024,6,연립주택,부산,19.0,2314000000,2024-06
전세보증금반환보증,2024,6,연립주택,대구,6.0,598000000,2024-06
전세보증금반환보증,2024,6,연립주택,인천,92.0,15013800000,2024-06
전세보증금반환보증,2024,6,연립주택,광주,11.0,2388500000,2024-06
전세보증금반환보증,2024,6,연립주택,대전,5.0,678000000,2024-06
전세보증금반환보증,2024,6,연립주택,울산,7.0,1348000000,2024-06
전세보증금반환보증,2024,6,연립주택,경기,285.0,61261780000,2024-06
전세보증금반환보증,2024,6,연립주택,강원,5.0,800000000,2024-06
전세보증금반환보증,2024,6,연립주택,충북,4.0,367000000,2024-06
전세보증금반환보증,2024,6,연립주택,충남,4.0,284000000,2024-06
전세보증금반환보증,2024,6,연립주택,전북,4.0,1010000000,2024-06
전세보증금반환보증,2024,6,연립주택,전남,6.0,1455000000,2024-06
전세보증금반환보증,2024,6,연립주택,경북,5.0,578000000,2024-06
전세보증금반환보증,2024,6,연립주택,경남,12.0,1477900000,2024-06
전세보증금반환보증,2024,6,연립주택,제주,38.0,7578500000,2024-06
전세보증금반환보증,2024,6,오피스텔,서울,5762.0,1.23E+12,2024-06
전세보증금반환보증,2024,6,오피스텔,부산,772.0,1.09E+11,2024-06
전세보증금반환보증,2024,6,오피스텔,대구,262.0,38502400000,2024-06
전세보증금반환보증,2024,6,오피스텔,인천,1916.0,2.79E+11,2024-06
전세보증금반환보증,2024,6,오피스텔,광주,153.0,20905808000,2024-06
전세보증금반환보증,2024,6,오피스텔,대전,46.0,8698057000,2024-06
전세보증금반환보증,2024,6,오피스텔,울산,87.0,11005200000,2024-06
전세보증금반환보증,2024,6,오피스텔,세종,24.0,1756520000,2024-06
전세보증금반환보증,2024,6,오피스텔,경기,4278.0,8.05E+11,2024-06
전세보증금반환보증,2024,6,오피스텔,강원,24.0,2222500000,2024-06
전세보증금반환보증,2024,6,오피스텔,충북,46.0,5233500000,2024-06
전세보증금반환보증,2024,6,오피스텔,충남,159.0,28359100000,2024-06
전세보증금반환보증,2024,6,오피스텔,전북,42.0,6718000000,2024-06
전세보증금반환보증,2024,6,오피스텔,전남,50.0,5018500000,2024-06
전세보증금반환보증,2024,6,오피스텔,경북,35.0,3380000000,2024-06
전세보증금반환보증,2024,6,오피스텔,경남,126.0,16616720000,2024-06
전세보증금반환보증,2024,6,오피스텔,제주,49.0,8584200000,2024-06
전세보증금반환보증,2024,9,노인복지주택,경기,1.0,480000000,2024-09
전세보증금반환보증,2024,9,다세대주택,서울,7603.0,1.61E+12,2024-09
전세보증금반환보증,2024,9,다세대주택,부산,278.0,28238400000,2024-09
전세보증금반환보증,2024,9,다세대주택,대구,24.0,2472600000,2024-09
전세보증금반환보증,2024,9,다세대주택,인천,788.0,67557625000,2024-09
전세보증금반환보증,2024,9,다세대주택,광주,7.0,824000000,2024-09
전세보증금반환보증,2024,9,다세대주택,대전,14.0,1375800000,2024-09
전세보증금반환보증,2024,9,다세대주택,울산,14.0,1171600000,2024-09
전세보증금반환보증,2024,9,다세대주택,세종,2.0,202000000,2024-09
전세보증금반환보증,2024,9,다세대주택,경기,1777.0,2.72E+11,2024-09
전세보증금반환보증,2024,9,다세대주택,강원,11.0,1593000000,2024-09
전세보증금반환보증,2024,9,다세대주택,충북,6.0,586000000,2024-09
전세보증금반환보증,2024,9,다세대주택,충남,8.0,802000000,2024-09
전세보증금반환보증,2024,9,다세대주택,전북,3.0,265000000,2024-09
전세보증금반환보증,2024,9,다세대주택,전남,5.0,559500000,2024-09
전세보증금반환보증,2024,9,다세대주택,경북,20.0,2022900000,2024-09
전세보증금반환보증,2024,9,다세대주택,경남,21.0,1929870000,2024-09
전세보증금반환보증,2024,9,다세대주택,제주,51.0,10233500000,2024-09
전세보증금반환보증,2024,9,다가구주택,서울,749.0,1.41E+11,2024-09
전세보증금반환보증,2024,9,다가구주택,부산,14.0,1396500000,2024-09
전세보증금반환보증,2024,9,다가구주택,대구,55.0,5412000000,2024-09
전세보증금반환보증,2024,9,다가구주택,인천,121.0,17407500000,2024-09
전세보증금반환보증,2024,9,다가구주택,광주,8.0,615000000,2024-09
전세보증금반환보증,2024,9,다가구주택,대전,23.0,2510000000,2024-09
전세보증금반환보증,2024,9,다가구주택,울산,12.0,825000000,2024-09
전세보증금반환보증,2024,9,다가구주택,세종,2.0,107000000,2024-09
전세보증금반환보증,2024,9,다가구주택,경기,914.0,1.72E+11,2024-09
전세보증금반환보증,2024,9,다가구주택,강원,9.0,613000000,2024-09
전세보증금반환보증,2024,9,다가구주택,충북,23.0,1565000000,2024-09
전세보증금반환보증,2024,9,다가구주택,충남,14.0,986000000,2024-09
전세보증금반환보증,2024,9,다가구주택,전북,54.0,4595000000,2024-09
전세보증금반환보증,2024,9,다가구주택,전남,2.0,200000000,2024-09
전세보증금반환보증,2024,9,다가구주택,경북,29.0,2106000000,2024-09
전세보증금반환보증,2024,9,다가구주택,경남,45.0,4118000000,2024-09
전세보증금반환보증,2024,9,다가구주택,제주,2.0,530000000,2024-09
전세보증금반환보증,2024,9,다중주택,서울,16.0,2009000000,2024-09
전세보증금반환보증,2024,9,다중주택,대전,1.0,63000000,2024-09
전세보증금반환보증,2024,9,다중주택,강원,1.0,50000000,2024-09
전세보증금반환보증,2024,9,다중주택,경남,1.0,115000000,2024-09
전세보증금반환보증,2024,9,단독주택,서울,307.0,55159600000,2024-09
전세보증금반환보증,2024,9,단독주택,부산,20.0,2085000000,2024-09
전세보증금반환보증,2024,9,단독주택,대구,8.0,538000000,2024-09
전세보증금반환보증,2024,9,단독주택,인천,35.0,5220000000,2024-09
전세보증금반환보증,2024,9,단독주택,광주,5.0,485000000,2024-09
전세보증금반환보증,2024,9,단독주택,대전,5.0,450000000,2024-09
전세보증금반환보증,2024,9,단독주택,울산,10.0,920000000,2024-09
전세보증금반환보증,2024,9,단독주택,경기,357.0,75718125000,2024-09
전세보증금반환보증,2024,9,단독주택,강원,6.0,836000000,2024-09
전세보증금반환보증,2024,9,단독주택,충북,5.0,405000000,2024-09
전세보증금반환보증,2024,9,단독주택,충남,3.0,360000000,2024-09
전세보증금반환보증,2024,9,단독주택,전북,1.0,100000000,2024-09
전세보증금반환보증,2024,9,단독주택,전남,0.0,0,2024-09
전세보증금반환보증,2024,9,단독주택,경북,1.0,65000000,2024-09
전세보증금반환보증,2024,9,단독주택,경남,24.0,2200000000,2024-09
전세보증금반환보증,2024,9,단독주택,제주,4.0,587000000,2024-09
전세보증금반환보증,2024,9,아파트,서울,6652.0,2.42E+12,2024-09
전세보증금반환보증,2024,9,아파트,부산,3125.0,7.05E+11,2024-09
전세보증금반환보증,2024,9,아파트,대구,1352.0,2.91E+11,2024-09
전세보증금반환보증,2024,9,아파트,인천,5041.0,1.30E+12,2024-09
전세보증금반환보증,2024,9,아파트,광주,825.0,1.79E+11,2024-09
전세보증금반환보증,2024,9,아파트,대전,961.0,2.22E+11,2024-09
전세보증금반환보증,2024,9,아파트,울산,748.0,1.66E+11,2024-09
전세보증금반환보증,2024,9,아파트,세종,598.0,1.25E+11,2024-09
전세보증금반환보증,2024,9,아파트,경기,17383.0,5.08E+12,2024-09
전세보증금반환보증,2024,9,아파트,강원,694.0,1.33E+11,2024-09
전세보증금반환보증,2024,9,아파트,충북,906.0,1.90E+11,2024-09
전세보증금반환보증,2024,9,아파트,충남,1157.0,2.20E+11,2024-09
전세보증금반환보증,2024,9,아파트,전북,630.0,1.30E+11,2024-09
전세보증금반환보증,2024,9,아파트,전남,390.0,72881850000,2024-09
전세보증금반환보증,2024,9,아파트,경북,1045.0,1.86E+11,2024-09
전세보증금반환보증,2024,9,아파트,경남,2214.0,4.27E+11,2024-09
전세보증금반환보증,2024,9,아파트,제주,143.0,30031200000,2024-09
전세보증금반환보증,2024,9,연립주택,서울,350.0,77626450000,2024-09
전세보증금반환보증,2024,9,연립주택,부산,28.0,4150500000,2024-09
전세보증금반환보증,2024,9,연립주택,대구,3.0,713000000,2024-09
전세보증금반환보증,2024,9,연립주택,인천,67.0,9673350000,2024-09
전세보증금반환보증,2024,9,연립주택,광주,5.0,797900000,2024-09
전세보증금반환보증,2024,9,연립주택,대전,2.0,189700000,2024-09
전세보증금반환보증,2024,9,연립주택,울산,4.0,655000000,2024-09
전세보증금반환보증,2024,9,연립주택,세종,3.0,180260000,2024-09
전세보증금반환보증,2024,9,연립주택,경기,258.0,64683400000,2024-09
전세보증금반환보증,2024,9,연립주택,강원,3.0,345000000,2024-09
전세보증금반환보증,2024,9,연립주택,충북,2.0,250000000,2024-09
전세보증금반환보증,2024,9,연립주택,충남,5.0,221000000,2024-09
전세보증금반환보증,2024,9,연립주택,전북,1.0,129000000,2024-09
전세보증금반환보증,2024,9,연립주택,전남,5.0,1237000000,2024-09
전세보증금반환보증,2024,9,연립주택,경북,6.0,466000000,2024-09
전세보증금반환보증,2024,9,연립주택,경남,9.0,935000000,2024-09
전세보증금반환보증,2024,9,연립주택,제주,56.0,11715500000,2024-09
전세보증금반환보증,2024,9,오피스텔,서울,5371.0,1.14E+12,2024-09
전세보증금반환보증,2024,9,오피스텔,부산,781.0,1.09E+11,2024-09
전세보증금반환보증,2024,9,오피스텔,대구,232.0,35763700000,2024-09
전세보증금반환보증,2024,9,오피스텔,인천,1881.0,2.80E+11,2024-09
전세보증금반환보증,2024,9,오피스텔,광주,144.0,19929948000,2024-09
전세보증금반환보증,2024,9,오피스텔,대전,56.0,9998900000,2024-09
전세보증금반환보증,2024,9,오피스텔,울산,144.0,20167200000,2024-09
전세보증금반환보증,2024,9,오피스텔,세종,19.0,1583600000,2024-09
전세보증금반환보증,2024,9,오피스텔,경기,4034.0,7.68E+11,2024-09
전세보증금반환보증,2024,9,오피스텔,강원,30.0,2708500000,2024-09
전세보증금반환보증,2024,9,오피스텔,충북,46.0,4496700000,2024-09
전세보증금반환보증,2024,9,오피스텔,충남,180.0,32645640000,2024-09
전세보증금반환보증,2024,9,오피스텔,전북,22.0,3560000000,2024-09
전세보증금반환보증,2024,9,오피스텔,전남,47.0,5314000000,2024-09
전세보증금반환보증,2024,9,오피스텔,경북,34.0,2855200000,2024-09
전세보증금반환보증,2024,9,오피스텔,경남,144.0,17446100000,2024-09
전세보증금반환보증,2024,9,오피스텔,제주,46.0,7661000000,2024-09
전세보증금반환보증,2024,12,노인복지주택,경기,3.0,1270000000,2024-12
전세보증금반환보증,2024,12,다세대주택,서울,6967.0,1.46E+12,2024-12
전세보증금반환보증,2024,12,다세대주택,부산,252.0,25485000000,2024-12
전세보증금반환보증,2024,12,다세대주택,대구,28.0,2490000000,2024-12
전세보증금반환보증,2024,12,다세대주택,인천,792.0,65339000000,2024-12
전세보증금반환보증,2024,12,다세대주택,광주,6.0,1076000000,2024-12
전세보증금반환보증,2024,12,다세대주택,대전,11.0,1073000000,2024-12
전세보증금반환보증,2024,12,다세대주택,울산,10.0,1159000000,2024-12
전세보증금반환보증,2024,12,다세대주택,세종,2.0,180000000,2024-12
전세보증금반환보증,2024,12,다세대주택,경기,1714.0,2.52E+11,2024-12
전세보증금반환보증,2024,12,다세대주택,강원,9.0,1198000000,2024-12
전세보증금반환보증,2024,12,다세대주택,충북,6.0,842000000,2024-12
전세보증금반환보증,2024,12,다세대주택,충남,8.0,504000000,2024-12
전세보증금반환보증,2024,12,다세대주택,전북,4.0,445000000,2024-12
전세보증금반환보증,2024,12,다세대주택,전남,3.0,455000000,2024-12
전세보증금반환보증,2024,12,다세대주택,경북,11.0,807000000,2024-12
전세보증금반환보증,2024,12,다세대주택,경남,13.0,1082000000,2024-12
전세보증금반환보증,2024,12,다세대주택,제주,30.0,5547000000,2024-12
전세보증금반환보증,2024,12,다가구주택,서울,659.0,1.24E+11,2024-12
전세보증금반환보증,2024,12,다가구주택,부산,6.0,530000000,2024-12
전세보증금반환보증,2024,12,다가구주택,대구,47.0,4232000000,2024-12
전세보증금반환보증,2024,12,다가구주택,인천,78.0,11740000000,2024-12
전세보증금반환보증,2024,12,다가구주택,광주,6.0,392000000,2024-12
전세보증금반환보증,2024,12,다가구주택,대전,29.0,2988000000,2024-12
전세보증금반환보증,2024,12,다가구주택,울산,8.0,615000000,2024-12
전세보증금반환보증,2024,12,다가구주택,세종,1.0,55000000,2024-12
전세보증금반환보증,2024,12,다가구주택,경기,763.0,1.45E+11,2024-12
전세보증금반환보증,2024,12,다가구주택,강원,16.0,1217000000,2024-12
전세보증금반환보증,2024,12,다가구주택,충북,13.0,853000000,2024-12
전세보증금반환보증,2024,12,다가구주택,충남,19.0,1294000000,2024-12
전세보증금반환보증,2024,12,다가구주택,전북,46.0,3588000000,2024-12
전세보증금반환보증,2024,12,다가구주택,전남,1.0,100000000,2024-12
전세보증금반환보증,2024,12,다가구주택,경북,47.0,3937000000,2024-12
전세보증금반환보증,2024,12,다가구주택,경남,54.0,4968000000,2024-12
전세보증금반환보증,2024,12,다가구주택,제주,5.0,650000000,2024-12
전세보증금반환보증,2024,12,다중주택,서울,9.0,1300000000,2024-12
전세보증금반환보증,2024,12,다중주택,인천,1.0,60000000,2024-12
전세보증금반환보증,2024,12,다중주택,대전,2.0,77000000,2024-12
전세보증금반환보증,2024,12,단독주택,서울,273.0,48928000000,2024-12
전세보증금반환보증,2024,12,단독주택,부산,15.0,1295000000,2024-12
전세보증금반환보증,2024,12,단독주택,대구,17.0,1682000000,2024-12
전세보증금반환보증,2024,12,단독주택,인천,27.0,3680000000,2024-12
전세보증금반환보증,2024,12,단독주택,광주,1.0,90000000,2024-12
전세보증금반환보증,2024,12,단독주택,대전,4.0,320000000,2024-12
전세보증금반환보증,2024,12,단독주택,울산,10.0,1014000000,2024-12
전세보증금반환보증,2024,12,단독주택,세종,3.0,300000000,2024-12
전세보증금반환보증,2024,12,단독주택,경기,309.0,55960000000,2024-12
전세보증금반환보증,2024,12,단독주택,강원,6.0,755000000,2024-12
전세보증금반환보증,2024,12,단독주택,충북,2.0,115000000,2024-12
전세보증금반환보증,2024,12,단독주택,충남,2.0,300000000,2024-12
전세보증금반환보증,2024,12,단독주택,전남,1.0,150000000,2024-12
전세보증금반환보증,2024,12,단독주택,경북,2.0,268000000,2024-12
전세보증금반환보증,2024,12,단독주택,경남,19.0,2000000000,2024-12
전세보증금반환보증,2024,12,단독주택,제주,3.0,790000000,2024-12
전세보증금반환보증,2024,12,아파트,서울,5888.0,2.11E+12,2024-12
전세보증금반환보증,2024,12,아파트,부산,3095.0,6.95E+11,2024-12
전세보증금반환보증,2024,12,아파트,대구,1387.0,2.98E+11,2024-12
전세보증금반환보증,2024,12,아파트,인천,4564.0,1.17E+12,2024-12
전세보증금반환보증,2024,12,아파트,광주,739.0,1.59E+11,2024-12
전세보증금반환보증,2024,12,아파트,대전,831.0,1.96E+11,2024-12
전세보증금반환보증,2024,12,아파트,울산,593.0,1.24E+11,2024-12
전세보증금반환보증,2024,12,아파트,세종,639.0,1.36E+11,2024-12
전세보증금반환보증,2024,12,아파트,경기,15420.0,4.50E+12,2024-12
전세보증금반환보증,2024,12,아파트,강원,646.0,1.23E+11,2024-12
전세보증금반환보증,2024,12,아파트,충북,880.0,1.84E+11,2024-12
전세보증금반환보증,2024,12,아파트,충남,947.0,1.77E+11,2024-12
전세보증금반환보증,2024,12,아파트,전북,595.0,1.19E+11,2024-12
전세보증금반환보증,2024,12,아파트,전남,364.0,68873000000,2024-12
전세보증금반환보증,2024,12,아파트,경북,1135.0,2.13E+11,2024-12
전세보증금반환보증,2024,12,아파트,경남,1890.0,3.66E+11,2024-12
전세보증금반환보증,2024,12,아파트,제주,119.0,23959000000,2024-12
전세보증금반환보증,2024,12,연립주택,서울,320.0,68221000000,2024-12
전세보증금반환보증,2024,12,연립주택,부산,20.0,2917000000,2024-12
전세보증금반환보증,2024,12,연립주택,대구,6.0,555000000,2024-12
전세보증금반환보증,2024,12,연립주택,인천,76.0,12599000000,2024-12
전세보증금반환보증,2024,12,연립주택,광주,11.0,2618000000,2024-12
전세보증금반환보증,2024,12,연립주택,대전,5.0,792000000,2024-12
전세보증금반환보증,2024,12,연립주택,세종,1.0,84000000,2024-12
전세보증금반환보증,2024,12,연립주택,경기,248.0,58221000000,2024-12
전세보증금반환보증,2024,12,연립주택,강원,3.0,720000000,2024-12
전세보증금반환보증,2024,12,연립주택,충북,1.0,80000000,2024-12
전세보증금반환보증,2024,12,연립주택,충남,4.0,286000000,2024-12
전세보증금반환보증,2024,12,연립주택,전북,6.0,1135000000,2024-12
전세보증금반환보증,2024,12,연립주택,전남,2.0,300000000,2024-12
전세보증금반환보증,2024,12,연립주택,경북,3.0,363000000,2024-12
전세보증금반환보증,2024,12,연립주택,경남,6.0,655000000,2024-12
전세보증금반환보증,2024,12,연립주택,제주,55.0,12142000000,2024-12
전세보증금반환보증,2024,12,오피스텔,서울,4680.0,9.77E+11,2024-12
전세보증금반환보증,2024,12,오피스텔,부산,687.0,94441000000,2024-12
전세보증금반환보증,2024,12,오피스텔,대구,217.0,34751000000,2024-12
전세보증금반환보증,2024,12,오피스텔,인천,1657.0,2.47E+11,2024-12
전세보증금반환보증,2024,12,오피스텔,광주,128.0,17993000000,2024-12
전세보증금반환보증,2024,12,오피스텔,대전,47.0,8393000000,2024-12
전세보증금반환보증,2024,12,오피스텔,울산,121.0,16255000000,2024-12
전세보증금반환보증,2024,12,오피스텔,세종,24.0,2056000000,2024-12
전세보증금반환보증,2024,12,오피스텔,경기,3708.0,6.80E+11,2024-12
전세보증금반환보증,2024,12,오피스텔,강원,25.0,2638000000,2024-12
전세보증금반환보증,2024,12,오피스텔,충북,41.0,4323000000,2024-12
전세보증금반환보증,2024,12,오피스텔,충남,185.0,33645000000,2024-12
전세보증금반환보증,2024,12,오피스텔,전북,27.0,3956000000,2024-12
전세보증금반환보증,2024,12,오피스텔,전남,50.0,5372000000,2024-12
전세보증금반환보증,2024,12,오피스텔,경북,18.0,1634000000,2024-12
전세보증금반환보증,2024,12,오피스텔,경남,101.0,11314000000,2024-12
전세보증금반환보증,2024,12,오피스텔,제주,39.0,6673000000,2024-12
전세보증금반환보증,2025,3,다세대주택,서울,7046.0,1.45E+12,2025-03
전세보증금반환보증,2025,3,다세대주택,부산,233.0,23422000000,2025-03
전세보증금반환보증,2025,3,다세대주택,대구,30.0,2901000000,2025-03
전세보증금반환보증,2025,3,다세대주택,인천,659.0,56518000000,2025-03
전세보증금반환보증,2025,3,다세대주택,광주,4.0,883000000,2025-03
전세보증금반환보증,2025,3,다세대주택,대전,13.0,1056000000,2025-03
전세보증금반환보증,2025,3,다세대주택,울산,9.0,912000000,2025-03
전세보증금반환보증,2025,3,다세대주택,세종,1.0,80000000,2025-03
전세보증금반환보증,2025,3,다세대주택,경기,1481.0,2.19E+11,2025-03
전세보증금반환보증,2025,3,다세대주택,강원,11.0,1215000000,2025-03
전세보증금반환보증,2025,3,다세대주택,충북,4.0,371000000,2025-03
전세보증금반환보증,2025,3,다세대주택,충남,10.0,938000000,2025-03
전세보증금반환보증,2025,3,다세대주택,전북,3.0,435000000,2025-03
전세보증금반환보증,2025,3,다세대주택,전남,6.0,507000000,2025-03
전세보증금반환보증,2025,3,다세대주택,경북,10.0,970000000,2025-03
전세보증금반환보증,2025,3,다세대주택,경남,10.0,653000000,2025-03
전세보증금반환보증,2025,3,다세대주택,제주,60.0,11563000000,2025-03
전세보증금반환보증,2025,3,다가구주택,서울,637.0,1.12E+11,2025-03
전세보증금반환보증,2025,3,다가구주택,부산,11.0,1088000000,2025-03
전세보증금반환보증,2025,3,다가구주택,대구,42.0,3604000000,2025-03
전세보증금반환보증,2025,3,다가구주택,인천,89.0,13725000000,2025-03
전세보증금반환보증,2025,3,다가구주택,광주,12.0,1054000000,2025-03
전세보증금반환보증,2025,3,다가구주택,대전,36.0,3486000000,2025-03
전세보증금반환보증,2025,3,다가구주택,울산,12.0,980000000,2025-03
전세보증금반환보증,2025,3,다가구주택,세종,4.0,180000000,2025-03
전세보증금반환보증,2025,3,다가구주택,경기,685.0,1.26E+11,2025-03
전세보증금반환보증,2025,3,다가구주택,강원,18.0,1706000000,2025-03
전세보증금반환보증,2025,3,다가구주택,충북,22.0,1688000000,2025-03
전세보증금반환보증,2025,3,다가구주택,충남,13.0,1143000000,2025-03
